group,subgroup,codepoints,status,emoji,name
People & Body,person-sport,1F3C4 1F3FE 200D 2640 FE0F,fully-qualified,🏄🏾‍♀️,E4.0 woman surfing: medium-dark skin tone
People & Body,person-sport,1F3C4 1F3FE 200D 2640,minimally-qualified,🏄🏾‍♀,E4.0 woman surfing: medium-dark skin tone
People & Body,person-sport,1F3C4 1F3FF 200D 2640 FE0F,fully-qualified,🏄🏿‍♀️,E4.0 woman surfing: dark skin tone
People & Body,person-sport,1F3C4 1F3FF 200D 2640,minimally-qualified,🏄🏿‍♀,E4.0 woman surfing: dark skin tone
People & Body,person-sport,1F6A3,fully-qualified,🚣,E1.0 person rowing boat
People & Body,person-sport,1F6A3 1F3FB,fully-qualified,🚣🏻,E1.0 person rowing boat: light skin tone
People & Body,person-sport,1F6A3 1F3FC,fully-qualified,🚣🏼,E1.0 person rowing boat: medium-light skin tone
People & Body,person-sport,1F6A3 1F3FD,fully-qualified,🚣🏽,E1.0 person rowing boat: medium skin tone
People & Body,person-sport,1F6A3 1F3FE,fully-qualified,🚣🏾,E1.0 person rowing boat: medium-dark skin tone
People & Body,person-sport,1F6A3 1F3FF,fully-qualified,🚣🏿,E1.0 person rowing boat: dark skin tone
People & Body,person-sport,1F6A3 200D 2642 FE0F,fully-qualified,🚣‍♂️,E4.0 man rowing boat
People & Body,person-sport,1F6A3 200D 2642,minimally-qualified,🚣‍♂,E4.0 man rowing boat
People & Body,person-sport,1F6A3 1F3FB 200D 2642 FE0F,fully-qualified,🚣🏻‍♂️,E4.0 man rowing boat: light skin tone
People & Body,person-sport,1F6A3 1F3FB 200D 2642,minimally-qualified,🚣🏻‍♂,E4.0 man rowing boat: light skin tone
People & Body,person-sport,1F6A3 1F3FC 200D 2642 FE0F,fully-qualified,🚣🏼‍♂️,E4.0 man rowing boat: medium-light skin tone
People & Body,person-sport,1F6A3 1F3FC 200D 2642,minimally-qualified,🚣🏼‍♂,E4.0 man rowing boat: medium-light skin tone
People & Body,person-sport,1F6A3 1F3FD 200D 2642 FE0F,fully-qualified,🚣🏽‍♂️,E4.0 man rowing boat: medium skin tone
People & Body,person-sport,1F6A3 1F3FD 200D 2642,minimally-qualified,🚣🏽‍♂,E4.0 man rowing boat: medium skin tone
People & Body,person-sport,1F6A3 1F3FE 200D 2642 FE0F,fully-qualified,🚣🏾‍♂️,E4.0 man rowing boat: medium-dark skin tone
People & Body,person-sport,1F6A3 1F3FE 200D 2642,minimally-qualified,🚣🏾‍♂,E4.0 man rowing boat: medium-dark skin tone
People & Body,person-sport,1F6A3 1F3FF 200D 2642 FE0F,fully-qualified,🚣🏿‍♂️,E4.0 man rowing boat: dark skin tone
People & Body,person-sport,1F6A3 1F3FF 200D 2642,minimally-qualified,🚣🏿‍♂,E4.0 man rowing boat: dark skin tone
People & Body,person-sport,1F6A3 200D 2640 FE0F,fully-qualified,🚣‍♀️,E4.0 woman rowing boat
People & Body,person-sport,1F6A3 200D 2640,minimally-qualified,🚣‍♀,E4.0 woman rowing boat
People & Body,person-sport,1F6A3 1F3FB 200D 2640 FE0F,fully-qualified,🚣🏻‍♀️,E4.0 woman rowing boat: light skin tone
People & Body,person-sport,1F6A3 1F3FB 200D 2640,minimally-qualified,🚣🏻‍♀,E4.0 woman rowing boat: light skin tone
People & Body,person-sport,1F6A3 1F3FC 200D 2640 FE0F,fully-qualified,🚣🏼‍♀️,E4.0 woman rowing boat: medium-light skin tone
People & Body,person-sport,1F6A3 1F3FC 200D 2640,minimally-qualified,🚣🏼‍♀,E4.0 woman rowing boat: medium-light skin tone
People & Body,person-sport,1F6A3 1F3FD 200D 2640 FE0F,fully-qualified,🚣🏽‍♀️,E4.0 woman rowing boat: medium skin tone
People & Body,person-sport,1F6A3 1F3FD 200D 2640,minimally-qualified,🚣🏽‍♀,E4.0 woman rowing boat: medium skin tone
People & Body,person-sport,1F6A3 1F3FE 200D 2640 FE0F,fully-qualified,🚣🏾‍♀️,E4.0 woman rowing boat: medium-dark skin tone
People & Body,person-sport,1F6A3 1F3FE 200D 2640,minimally-qualified,🚣🏾‍♀,E4.0 woman rowing boat: medium-dark skin tone
People & Body,person-sport,1F6A3 1F3FF 200D 2640 FE0F,fully-qualified,🚣🏿‍♀️,E4.0 woman rowing boat: dark skin tone
People & Body,person-sport,1F6A3 1F3FF 200D 2640,minimally-qualified,🚣🏿‍♀,E4.0 woman rowing boat: dark skin tone
People & Body,person-sport,1F3CA,fully-qualified,🏊,E0.6 person swimming
People & Body,person-sport,1F3CA 1F3FB,fully-qualified,🏊🏻,E1.0 person swimming: light skin tone
People & Body,person-sport,1F3CA 1F3FC,fully-qualified,🏊🏼,E1.0 person swimming: medium-light skin tone
People & Body,person-sport,1F3CA 1F3FD,fully-qualified,🏊🏽,E1.0 person swimming: medium skin tone
People & Body,person-sport,1F3CA 1F3FE,fully-qualified,🏊🏾,E1.0 person swimming: medium-dark skin tone
People & Body,person-sport,1F3CA 1F3FF,fully-qualified,🏊🏿,E1.0 person swimming: dark skin tone
People & Body,person-sport,1F3CA 200D 2642 FE0F,fully-qualified,🏊‍♂️,E4.0 man swimming
People & Body,person-sport,1F3CA 200D 2642,minimally-qualified,🏊‍♂,E4.0 man swimming
People & Body,person-sport,1F3CA 1F3FB 200D 2642 FE0F,fully-qualified,🏊🏻‍♂️,E4.0 man swimming: light skin tone
People & Body,person-sport,1F3CA 1F3FB 200D 2642,minimally-qualified,🏊🏻‍♂,E4.0 man swimming: light skin tone
People & Body,person-sport,1F3CA 1F3FC 200D 2642 FE0F,fully-qualified,🏊🏼‍♂️,E4.0 man swimming: medium-light skin tone
People & Body,person-sport,1F3CA 1F3FC 200D 2642,minimally-qualified,🏊🏼‍♂,E4.0 man swimming: medium-light skin tone
People & Body,person-sport,1F3CA 1F3FD 200D 2642 FE0F,fully-qualified,🏊🏽‍♂️,E4.0 man swimming: medium skin tone
People & Body,person-sport,1F3CA 1F3FD 200D 2642,minimally-qualified,🏊🏽‍♂,E4.0 man swimming: medium skin tone
People & Body,person-sport,1F3CA 1F3FE 200D 2642 FE0F,fully-qualified,🏊🏾‍♂️,E4.0 man swimming: medium-dark skin tone
People & Body,person-sport,1F3CA 1F3FE 200D 2642,minimally-qualified,🏊🏾‍♂,E4.0 man swimming: medium-dark skin tone
People & Body,person-sport,1F3CA 1F3FF 200D 2642 FE0F,fully-qualified,🏊🏿‍♂️,E4.0 man swimming: dark skin tone
People & Body,person-sport,1F3CA 1F3FF 200D 2642,minimally-qualified,🏊🏿‍♂,E4.0 man swimming: dark skin tone
People & Body,person-sport,1F3CA 200D 2640 FE0F,fully-qualified,🏊‍♀️,E4.0 woman swimming
People & Body,person-sport,1F3CA 200D 2640,minimally-qualified,🏊‍♀,E4.0 woman swimming
People & Body,person-sport,1F3CA 1F3FB 200D 2640 FE0F,fully-qualified,🏊🏻‍♀️,E4.0 woman swimming: light skin tone
People & Body,person-sport,1F3CA 1F3FB 200D 2640,minimally-qualified,🏊🏻‍♀,E4.0 woman swimming: light skin tone
People & Body,person-sport,1F3CA 1F3FC 200D 2640 FE0F,fully-qualified,🏊🏼‍♀️,E4.0 woman swimming: medium-light skin tone
People & Body,person-sport,1F3CA 1F3FC 200D 2640,minimally-qualified,🏊🏼‍♀,E4.0 woman swimming: medium-light skin tone
People & Body,person-sport,1F3CA 1F3FD 200D 2640 FE0F,fully-qualified,🏊🏽‍♀️,E4.0 woman swimming: medium skin tone
People & Body,person-sport,1F3CA 1F3FD 200D 2640,minimally-qualified,🏊🏽‍♀,E4.0 woman swimming: medium skin tone
People & Body,person-sport,1F3CA 1F3FE 200D 2640 FE0F,fully-qualified,🏊🏾‍♀️,E4.0 woman swimming: medium-dark skin tone
People & Body,person-sport,1F3CA 1F3FE 200D 2640,minimally-qualified,🏊🏾‍♀,E4.0 woman swimming: medium-dark skin tone
People & Body,person-sport,1F3CA 1F3FF 200D 2640 FE0F,fully-qualified,🏊🏿‍♀️,E4.0 woman swimming: dark skin tone
People & Body,person-sport,1F3CA 1F3FF 200D 2640,minimally-qualified,🏊🏿‍♀,E4.0 woman swimming: dark skin tone
People & Body,person-sport,26F9 FE0F,fully-qualified,⛹️,E0.7 person bouncing ball
People & Body,person-sport,26F9,unqualified,⛹,E0.7 person bouncing ball
People & Body,person-sport,26F9 1F3FB,fully-qualified,⛹🏻,E2.0 person bouncing ball: light skin tone
People & Body,person-sport,26F9 1F3FC,fully-qualified,⛹🏼,E2.0 person bouncing ball: medium-light skin tone
People & Body,person-sport,26F9 1F3FD,fully-qualified,⛹🏽,E2.0 person bouncing ball: medium skin tone
People & Body,person-sport,26F9 1F3FE,fully-qualified,⛹🏾,E2.0 person bouncing ball: medium-dark skin tone
People & Body,person-sport,26F9 1F3FF,fully-qualified,⛹🏿,E2.0 person bouncing ball: dark skin tone
People & Body,person-sport,26F9 FE0F 200D 2642 FE0F,fully-qualified,⛹️‍♂️,E4.0 man bouncing ball
People & Body,person-sport,26F9 200D 2642 FE0F,unqualified,⛹‍♂️,E4.0 man bouncing ball
People & Body,person-sport,26F9 FE0F 200D 2642,minimally-qualified,⛹️‍♂,E4.0 man bouncing ball
People & Body,person-sport,26F9 200D 2642,unqualified,⛹‍♂,E4.0 man bouncing ball
People & Body,person-sport,26F9 1F3FB 200D 2642 FE0F,fully-qualified,⛹🏻‍♂️,E4.0 man bouncing ball: light skin tone
People & Body,person-sport,26F9 1F3FB 200D 2642,minimally-qualified,⛹🏻‍♂,E4.0 man bouncing ball: light skin tone
People & Body,person-sport,26F9 1F3FC 200D 2642 FE0F,fully-qualified,⛹🏼‍♂️,E4.0 man bouncing ball: medium-light skin tone
People & Body,person-sport,26F9 1F3FC 200D 2642,minimally-qualified,⛹🏼‍♂,E4.0 man bouncing ball: medium-light skin tone
People & Body,person-sport,26F9 1F3FD 200D 2642 FE0F,fully-qualified,⛹🏽‍♂️,E4.0 man bouncing ball: medium skin tone
People & Body,person-sport,26F9 1F3FD 200D 2642,minimally-qualified,⛹🏽‍♂,E4.0 man bouncing ball: medium skin tone
People & Body,person-sport,26F9 1F3FE 200D 2642 FE0F,fully-qualified,⛹🏾‍♂️,E4.0 man bouncing ball: medium-dark skin tone
People & Body,person-sport,26F9 1F3FE 200D 2642,minimally-qualified,⛹🏾‍♂,E4.0 man bouncing ball: medium-dark skin tone
People & Body,person-sport,26F9 1F3FF 200D 2642 FE0F,fully-qualified,⛹🏿‍♂️,E4.0 man bouncing ball: dark skin tone
People & Body,person-sport,26F9 1F3FF 200D 2642,minimally-qualified,⛹🏿‍♂,E4.0 man bouncing ball: dark skin tone
People & Body,person-sport,26F9 FE0F 200D 2640 FE0F,fully-qualified,⛹️‍♀️,E4.0 woman bouncing ball
People & Body,person-sport,26F9 200D 2640 FE0F,unqualified,⛹‍♀️,E4.0 woman bouncing ball
People & Body,person-sport,26F9 FE0F 200D 2640,minimally-qualified,⛹️‍♀,E4.0 woman bouncing ball
People & Body,person-sport,26F9 200D 2640,unqualified,⛹‍♀,E4.0 woman bouncing ball
People & Body,person-sport,26F9 1F3FB 200D 2640 FE0F,fully-qualified,⛹🏻‍♀️,E4.0 woman bouncing ball: light skin tone
People & Body,person-sport,26F9 1F3FB 200D 2640,minimally-qualified,⛹🏻‍♀,E4.0 woman bouncing ball: light skin tone
People & Body,person-sport,26F9 1F3FC 200D 2640 FE0F,fully-qualified,⛹🏼‍♀️,E4.0 woman bouncing ball: medium-light skin tone
People & Body,person-sport,26F9 1F3FC 200D 2640,minimally-qualified,⛹🏼‍♀,E4.0 woman bouncing ball: medium-light skin tone
People & Body,person-sport,26F9 1F3FD 200D 2640 FE0F,fully-qualified,⛹🏽‍♀️,E4.0 woman bouncing ball: medium skin tone
People & Body,person-sport,26F9 1F3FD 200D 2640,minimally-qualified,⛹🏽‍♀,E4.0 woman bouncing ball: medium skin tone
People & Body,person-sport,26F9 1F3FE 200D 2640 FE0F,fully-qualified,⛹🏾‍♀️,E4.0 woman bouncing ball: medium-dark skin tone
People & Body,person-sport,26F9 1F3FE 200D 2640,minimally-qualified,⛹🏾‍♀,E4.0 woman bouncing ball: medium-dark skin tone
People & Body,person-sport,26F9 1F3FF 200D 2640 FE0F,fully-qualified,⛹🏿‍♀️,E4.0 woman bouncing ball: dark skin tone
People & Body,person-sport,26F9 1F3FF 200D 2640,minimally-qualified,⛹🏿‍♀,E4.0 woman bouncing ball: dark skin tone
People & Body,person-sport,1F3CB FE0F,fully-qualified,🏋️,E0.7 person lifting weights
People & Body,person-sport,1F3CB,unqualified,🏋,E0.7 person lifting weights
People & Body,person-sport,1F3CB 1F3FB,fully-qualified,🏋🏻,E2.0 person lifting weights: light skin tone
People & Body,person-sport,1F3CB 1F3FC,fully-qualified,🏋🏼,E2.0 person lifting weights: medium-light skin tone
People & Body,person-sport,1F3CB 1F3FD,fully-qualified,🏋🏽,E2.0 person lifting weights: medium skin tone
People & Body,person-sport,1F3CB 1F3FE,fully-qualified,🏋🏾,E2.0 person lifting weights: medium-dark skin tone
People & Body,person-sport,1F3CB 1F3FF,fully-qualified,🏋🏿,E2.0 person lifting weights: dark skin tone
People & Body,person-sport,1F3CB FE0F 200D 2642 FE0F,fully-qualified,🏋️‍♂️,E4.0 man lifting weights
People & Body,person-sport,1F3CB 200D 2642 FE0F,unqualified,🏋‍♂️,E4.0 man lifting weights
People & Body,person-sport,1F3CB FE0F 200D 2642,minimally-qualified,🏋️‍♂,E4.0 man lifting weights
People & Body,person-sport,1F3CB 200D 2642,unqualified,🏋‍♂,E4.0 man lifting weights
People & Body,person-sport,1F3CB 1F3FB 200D 2642 FE0F,fully-qualified,🏋🏻‍♂️,E4.0 man lifting weights: light skin tone
People & Body,person-sport,1F3CB 1F3FB 200D 2642,minimally-qualified,🏋🏻‍♂,E4.0 man lifting weights: light skin tone
People & Body,person-sport,1F3CB 1F3FC 200D 2642 FE0F,fully-qualified,🏋🏼‍♂️,E4.0 man lifting weights: medium-light skin tone
People & Body,person-sport,1F3CB 1F3FC 200D 2642,minimally-qualified,🏋🏼‍♂,E4.0 man lifting weights: medium-light skin tone
People & Body,person-sport,1F3CB 1F3FD 200D 2642 FE0F,fully-qualified,🏋🏽‍♂️,E4.0 man lifting weights: medium skin tone
People & Body,person-sport,1F3CB 1F3FD 200D 2642,minimally-qualified,🏋🏽‍♂,E4.0 man lifting weights: medium skin tone
People & Body,person-sport,1F3CB 1F3FE 200D 2642 FE0F,fully-qualified,🏋🏾‍♂️,E4.0 man lifting weights: medium-dark skin tone
People & Body,person-sport,1F3CB 1F3FE 200D 2642,minimally-qualified,🏋🏾‍♂,E4.0 man lifting weights: medium-dark skin tone
People & Body,person-sport,1F3CB 1F3FF 200D 2642 FE0F,fully-qualified,🏋🏿‍♂️,E4.0 man lifting weights: dark skin tone
People & Body,person-sport,1F3CB 1F3FF 200D 2642,minimally-qualified,🏋🏿‍♂,E4.0 man lifting weights: dark skin tone
People & Body,person-sport,1F3CB FE0F 200D 2640 FE0F,fully-qualified,🏋️‍♀️,E4.0 woman lifting weights
People & Body,person-sport,1F3CB 200D 2640 FE0F,unqualified,🏋‍♀️,E4.0 woman lifting weights
People & Body,person-sport,1F3CB FE0F 200D 2640,minimally-qualified,🏋️‍♀,E4.0 woman lifting weights
People & Body,person-sport,1F3CB 200D 2640,unqualified,🏋‍♀,E4.0 woman lifting weights
People & Body,person-sport,1F3CB 1F3FB 200D 2640 FE0F,fully-qualified,🏋🏻‍♀️,E4.0 woman lifting weights: light skin tone
People & Body,person-sport,1F3CB 1F3FB 200D 2640,minimally-qualified,🏋🏻‍♀,E4.0 woman lifting weights: light skin tone
People & Body,person-sport,1F3CB 1F3FC 200D 2640 FE0F,fully-qualified,🏋🏼‍♀️,E4.0 woman lifting weights: medium-light skin tone
People & Body,person-sport,1F3CB 1F3FC 200D 2640,minimally-qualified,🏋🏼‍♀,E4.0 woman lifting weights: medium-light skin tone
People & Body,person-sport,1F3CB 1F3FD 200D 2640 FE0F,fully-qualified,🏋🏽‍♀️,E4.0 woman lifting weights: medium skin tone
People & Body,person-sport,1F3CB 1F3FD 200D 2640,minimally-qualified,🏋🏽‍♀,E4.0 woman lifting weights: medium skin tone
People & Body,person-sport,1F3CB 1F3FE 200D 2640 FE0F,fully-qualified,🏋🏾‍♀️,E4.0 woman lifting weights: medium-dark skin tone
People & Body,person-sport,1F3CB 1F3FE 200D 2640,minimally-qualified,🏋🏾‍♀,E4.0 woman lifting weights: medium-dark skin tone
People & Body,person-sport,1F3CB 1F3FF 200D 2640 FE0F,fully-qualified,🏋🏿‍♀️,E4.0 woman lifting weights: dark skin tone
People & Body,person-sport,1F3CB 1F3FF 200D 2640,minimally-qualified,🏋🏿‍♀,E4.0 woman lifting weights: dark skin tone
People & Body,person-sport,1F6B4,fully-qualified,🚴,E1.0 person biking
People & Body,person-sport,1F6B4 1F3FB,fully-qualified,🚴🏻,E1.0 person biking: light skin tone
People & Body,person-sport,1F6B4 1F3FC,fully-qualified,🚴🏼,E1.0 person biking: medium-light skin tone
People & Body,person-sport,1F6B4 1F3FD,fully-qualified,🚴🏽,E1.0 person biking: medium skin tone
People & Body,person-sport,1F6B4 1F3FE,fully-qualified,🚴🏾,E1.0 person biking: medium-dark skin tone
People & Body,person-sport,1F6B4 1F3FF,fully-qualified,🚴🏿,E1.0 person biking: dark skin tone
People & Body,person-sport,1F6B4 200D 2642 FE0F,fully-qualified,🚴‍♂️,E4.0 man biking
People & Body,person-sport,1F6B4 200D 2642,minimally-qualified,🚴‍♂,E4.0 man biking
People & Body,person-sport,1F6B4 1F3FB 200D 2642 FE0F,fully-qualified,🚴🏻‍♂️,E4.0 man biking: light skin tone
People & Body,person-sport,1F6B4 1F3FB 200D 2642,minimally-qualified,🚴🏻‍♂,E4.0 man biking: light skin tone
People & Body,person-sport,1F6B4 1F3FC 200D 2642 FE0F,fully-qualified,🚴🏼‍♂️,E4.0 man biking: medium-light skin tone
People & Body,person-sport,1F6B4 1F3FC 200D 2642,minimally-qualified,🚴🏼‍♂,E4.0 man biking: medium-light skin tone
People & Body,person-sport,1F6B4 1F3FD 200D 2642 FE0F,fully-qualified,🚴🏽‍♂️,E4.0 man biking: medium skin tone
People & Body,person-sport,1F6B4 1F3FD 200D 2642,minimally-qualified,🚴🏽‍♂,E4.0 man biking: medium skin tone
People & Body,person-sport,1F6B4 1F3FE 200D 2642 FE0F,fully-qualified,🚴🏾‍♂️,E4.0 man biking: medium-dark skin tone
People & Body,person-sport,1F6B4 1F3FE 200D 2642,minimally-qualified,🚴🏾‍♂,E4.0 man biking: medium-dark skin tone
People & Body,person-sport,1F6B4 1F3FF 200D 2642 FE0F,fully-qualified,🚴🏿‍♂️,E4.0 man biking: dark skin tone
People & Body,person-sport,1F6B4 1F3FF 200D 2642,minimally-qualified,🚴🏿‍♂,E4.0 man biking: dark skin tone
People & Body,person-sport,1F6B4 200D 2640 FE0F,fully-qualified,🚴‍♀️,E4.0 woman biking
People & Body,person-sport,1F6B4 200D 2640,minimally-qualified,🚴‍♀,E4.0 woman biking
People & Body,person-sport,1F6B4 1F3FB 200D 2640 FE0F,fully-qualified,🚴🏻‍♀️,E4.0 woman biking: light skin tone
People & Body,person-sport,1F6B4 1F3FB 200D 2640,minimally-qualified,🚴🏻‍♀,E4.0 woman biking: light skin tone
People & Body,person-sport,1F6B4 1F3FC 200D 2640 FE0F,fully-qualified,🚴🏼‍♀️,E4.0 woman biking: medium-light skin tone
People & Body,person-sport,1F6B4 1F3FC 200D 2640,minimally-qualified,🚴🏼‍♀,E4.0 woman biking: medium-light skin tone
People & Body,person-sport,1F6B4 1F3FD 200D 2640 FE0F,fully-qualified,🚴🏽‍♀️,E4.0 woman biking: medium skin tone
People & Body,person-sport,1F6B4 1F3FD 200D 2640,minimally-qualified,🚴🏽‍♀,E4.0 woman biking: medium skin tone
People & Body,person-sport,1F6B4 1F3FE 200D 2640 FE0F,fully-qualified,🚴🏾‍♀️,E4.0 woman biking: medium-dark skin tone
People & Body,person-sport,1F6B4 1F3FE 200D 2640,minimally-qualified,🚴🏾‍♀,E4.0 woman biking: medium-dark skin tone
People & Body,person-sport,1F6B4 1F3FF 200D 2640 FE0F,fully-qualified,🚴🏿‍♀️,E4.0 woman biking: dark skin tone
People & Body,person-sport,1F6B4 1F3FF 200D 2640,minimally-qualified,🚴🏿‍♀,E4.0 woman biking: dark skin tone
People & Body,person-sport,1F6B5,fully-qualified,🚵,E1.0 person mountain biking
People & Body,person-sport,1F6B5 1F3FB,fully-qualified,🚵🏻,E1.0 person mountain biking: light skin tone
People & Body,person-sport,1F6B5 1F3FC,fully-qualified,🚵🏼,E1.0 person mountain biking: medium-light skin tone
People & Body,person-sport,1F6B5 1F3FD,fully-qualified,🚵🏽,E1.0 person mountain biking: medium skin tone
People & Body,person-sport,1F6B5 1F3FE,fully-qualified,🚵🏾,E1.0 person mountain biking: medium-dark skin tone
People & Body,person-sport,1F6B5 1F3FF,fully-qualified,🚵🏿,E1.0 person mountain biking: dark skin tone
People & Body,person-sport,1F6B5 200D 2642 FE0F,fully-qualified,🚵‍♂️,E4.0 man mountain biking
People & Body,person-sport,1F6B5 200D 2642,minimally-qualified,🚵‍♂,E4.0 man mountain biking
People & Body,person-sport,1F6B5 1F3FB 200D 2642 FE0F,fully-qualified,🚵🏻‍♂️,E4.0 man mountain biking: light skin tone
